2019-09-13 16:42:07+00:00; 229.686
2019-09-13 16:52:07+00:00; 249.022
2019-09-13 17:42:07+00:00; 243.973
2019-09-13 17:52:07+00:00; 225.512
2019-09-13 18:02:07+00:00; 240.099
2019-09-13 18:32:07+00:00; 228.572
2019-09-13 18:42:07+00:00; 226.222
2019-09-13 19:02:07+00:00; 233.899
2019-09-13 19:32:07+00:00; 251.849
2019-09-13 19:52:07+00:00; 244.852
2019-09-13 20:02:07+00:00; 233.729
2019-09-13 20:22:07+00:00; 314.513
2019-09-13 20:42:07+00:00; 343.805
2019-09-13 20:52:07+00:00; 308.763
2019-09-13 21:02:07+00:00; 293.007
2019-09-13 21:12:07+00:00; 306.476
2019-09-13 21:32:07+00:00; 296.463
2019-09-13 21:42:07+00:00; 311.527
2019-09-13 21:52:07+00:00; 214.706
2019-09-13 22:02:07+00:00; 201.817
2019-09-13 22:12:07+00:00; 170.004
2019-09-13 22:32:07+00:00; 156.536
2019-09-13 22:42:07+00:00; 141.106
2019-09-13 23:12:07+00:00; 99.343
2019-09-14 00:02:07+00:00; 84.278
2019-09-14 13:32:07+00:00; 110.93
2019-09-14 14:52:07+00:00; 147.963
2019-09-14 15:42:07+00:00; 121.312
2019-09-14 20:32:07+00:00; 84.278
2019-09-14 20:42:07+00:00; 97.671
2019-09-14 21:22:07+00:00; 84.278
2019-09-15 17:22:07+00:00; 103.874
2019-09-15 18:42:07+00:00; 124.254
2019-09-15 18:52:07+00:00; 104.658
2019-09-15 23:02:07+00:00; 84.278
2019-09-16 12:12:07+00:00; 111.583
2019-09-16 12:42:07+00:00; 129.499
2019-09-16 12:52:07+00:00; 147.849
2019-09-16 13:02:07+00:00; 155.746
2019-09-16 13:12:07+00:00; 171.625
2019-09-16 13:22:07+00:00; 199.677
2019-09-16 13:32:07+00:00; 481.789
2019-09-16 13:42:07+00:00; 505.864
2019-09-16 13:52:07+00:00; 507.01
2019-09-16 14:02:07+00:00; 634.427
2019-09-16 14:12:07+00:00; 697.315
2019-09-16 14:22:07+00:00; 838.617
2019-09-16 14:32:07+00:00; 1031.629
2019-09-16 14:42:07+00:00; 1123.933
2019-09-16 15:12:07+00:00; 1105.252
2019-09-16 15:22:07+00:00; 1098.315
2019-09-16 15:32:07+00:00; 1086.749
2019-09-16 15:52:07+00:00; 995.968
2019-09-16 16:12:07+00:00; 972.317
2019-09-16 16:32:07+00:00; 954.892
2019-09-16 16:52:07+00:00; 935.959
2019-09-16 17:12:07+00:00; 922.899
2019-09-16 17:32:07+00:00; 904.329
2019-09-16 17:42:07+00:00; 860.908
2019-09-16 17:52:07+00:00; 840.498
2019-09-16 18:02:07+00:00; 825.275
2019-09-16 18:22:07+00:00; 691.535
2019-09-16 18:32:07+00:00; 668.361
2019-09-16 18:42:07+00:00; 637.139
2019-09-16 18:52:07+00:00; 672.431
2019-09-16 19:02:07+00:00; 653.716
